transaction_id,order_id,customer_id,product_id,timestamp,amount,payment_method,payment_status,failure_reason,processing_time,device_type
TXN-000756,ORD-00977,CUST-0144,PROD-LAP-003,2026-07-05 07:43:42,59990.0,Net Banking,SUCCESS,NONE,7.07,Desktop
TXN-000757,ORD-00978,CUST-0028,PROD-LAP-006,2026-08-09 19:57:50,49990.0,UPI,SUCCESS,NONE,1.67,Mobile
TXN-000758,ORD-00979,CUST-0277,PROD-ACC-003,2026-07-01 07:45:03,10999.0,UPI,SUCCESS,NONE,4.21,Mobile
TXN-000759,ORD-00980,CUST-0114,PROD-LAP-005,2026-06-19 00:08:20,94900.0,Net Banking,SUCCESS,NONE,9.7,Desktop
TXN-000760,ORD-00981,CUST-0262,PROD-PHN-005,2026-07-25 00:51:35,22999.0,Card,SUCCESS,NONE,6.51,Desktop
TXN-000761,ORD-00984,CUST-0074,PROD-AUD-001,2026-06-05 16:29:48,4799.0,UPI,SUCCESS,NONE,3.9,Mobile
TXN-000762,ORD-00985,CUST-0209,PROD-AUD-010,2026-08-01 00:37:20,4699.0,Wallet,SUCCESS,NONE,1.85,Mobile
TXN-000763,ORD-00987,CUST-0258,PROD-LAP-003,2026-08-26 04:31:26,59990.0,Card,FAILED,INVALID_REQUEST,3.55,Mobile
TXN-000764,ORD-00988,CUST-0025,PROD-LAP-004,2026-08-10 01:43:22,38990.0,UPI,SUCCESS,NONE,2.8,Mobile
TXN-000765,ORD-00990,CUST-0198,PROD-AUD-001,2026-08-19 23:57:09,4799.0,Card,SUCCESS,NONE,7.04,Mobile
TXN-000766,ORD-00991,CUST-0167,PROD-WAT-001,2026-07-03 06:53:08,3499.0,Card,SUCCESS,NONE,7.1,Desktop
TXN-000767,ORD-00993,CUST-0239,PROD-SHO-004,2026-08-08 02:36:45,3999.0,UPI,FAILED,BANK_DECLINED,4.31,Desktop
TXN-000768,ORD-00995,CUST-0248,PROD-AUD-010,2026-07-22 14:33:45,4699.0,Card,SUCCESS,NONE,2.84,Mobile
TXN-000769,ORD-00997,CUST-0283,PROD-PHN-003,2026-06-25 01:38:31,17499.0,Wallet,SUCCESS,NONE,3.11,Mobile
TXN-000770,ORD-00999,CUST-0229,PROD-AUD-009,2026-06-24 18:41:31,2299.0,Net Banking,SUCCESS,NONE,11.12,Mobile
TXN-000771,ORD-01000,CUST-0298,PROD-PHN-003,2026-08-08 09:25:43,17499.0,UPI,SUCCESS,NONE,2.45,Mobile
TXN-000772,ORD-01001,CUST-0048,PROD-SHO-002,2026-06-26 02:14:23,3695.0,Card,SUCCESS,NONE,4.83,Mobile
TXN-000773,ORD-01002,CUST-0139,PROD-SHO-002,2026-07-22 03:20:06,3695.0,Card,SUCCESS,NONE,2.7,Mobile
TXN-000774,ORD-01003,CUST-0184,PROD-PHN-003,2026-06-15 05:39:11,17499.0,UPI,SUCCESS,NONE,3.47,Desktop
TXN-000775,ORD-01004,CUST-0241,PROD-LAP-003,2026-06-25 22:19:23,59990.0,UPI,SUCCESS,NONE,1.82,Desktop
TXN-000776,ORD-01005,CUST-0135,PROD-AUD-009,2026-08-24 15:48:28,2299.0,Wallet,SUCCESS,NONE,1.04,Mobile
TXN-000777,ORD-01007,CUST-0213,PROD-LAP-002,2026-07-16 12:44:59,56990.0,Card,SUCCESS,NONE,4.47,Mobile
TXN-000778,ORD-01008,CUST-0016,PROD-PHN-004,2026-06-13 21:01:47,71990.0,Net Banking,SUCCESS,NONE,7.71,Mobile
TXN-000779,ORD-01009,CUST-0081,PROD-AUD-008,2026-06-23 10:38:51,7990.0,Wallet,SUCCESS,NONE,3.35,Mobile
TXN-000780,ORD-01010,CUST-0256,PROD-PHN-001,2026-07-01 00:59:41,24999.0,Card,SUCCESS,NONE,6.28,Mobile
TXN-000781,ORD-01011,CUST-0176,PROD-AUD-006,2026-07-12 20:36:58,4999.0,Card,SUCCESS,NONE,7.44,Tablet
TXN-000782,ORD-01012,CUST-0024,PROD-AUD-008,2026-06-18 07:24:23,7990.0,UPI,SUCCESS,NONE,2.84,Mobile
TXN-000783,ORD-01015,CUST-0016,PROD-SHO-002,2026-06-10 14:59:03,3695.0,UPI,SUCCESS,NONE,3.2,Mobile
TXN-000784,ORD-01016,CUST-0256,PROD-LAP-006,2026-07-03 09:27:52,49990.0,UPI,SUCCESS,NONE,3.68,Mobile
TXN-000785,ORD-01017,CUST-0297,PROD-AUD-004,2026-08-19 23:11:53,1999.0,UPI,SUCCESS,NONE,2.87,Mobile
TXN-000786,ORD-01018,CUST-0027,PROD-AUD-004,2026-08-21 14:13:43,1999.0,UPI,SUCCESS,NONE,1.3,Tablet
TXN-000787,ORD-01020,CUST-0082,PROD-AUD-010,2026-07-17 16:50:42,4699.0,UPI,SUCCESS,NONE,1.31,Mobile
TXN-000788,ORD-01021,CUST-0165,PROD-PHN-001,2026-08-26 12:47:08,24999.0,Net Banking,SUCCESS,NONE,8.39,Mobile
TXN-000789,ORD-01022,CUST-0269,PROD-SHO-003,2026-07-11 18:37:23,3299.0,UPI,SUCCESS,NONE,3.38,Mobile
TXN-000790,ORD-01023,CUST-0186,PROD-PHN-001,2026-07-29 13:20:47,24999.0,Card,SUCCESS,NONE,2.78,Mobile
TXN-000791,ORD-01024,CUST-0299,PROD-AUD-005,2026-07-31 09:14:05,22990.0,Card,SUCCESS,NONE,7.39,Mobile
TXN-000792,ORD-01025,CUST-0101,PROD-AUD-009,2026-06-06 17:35:14,2299.0,UPI,SUCCESS,NONE,3.87,Mobile
TXN-000793,ORD-01026,CUST-0188,PROD-SHO-003,2026-08-17 07:01:52,3299.0,UPI,SUCCESS,NONE,2.34,Mobile
TXN-000794,ORD-01028,CUST-0287,PROD-LAP-005,2026-06-27 17:05:40,94900.0,Card,SUCCESS,NONE,7.05,Mobile
TXN-000795,ORD-01032,CUST-0100,PROD-LAP-004,2026-08-06 20:42:36,38990.0,Card,SUCCESS,NONE,3.83,Desktop
TXN-000796,ORD-01034,CUST-0225,PROD-AUD-003,2026-07-04 17:31:54,4999.0,UPI,SUCCESS,NONE,3.87,Mobile
TXN-000797,ORD-01036,CUST-0206,PROD-SHO-003,2026-07-22 05:28:04,3299.0,Card,SUCCESS,NONE,5.57,Mobile
TXN-000798,ORD-01038,CUST-0291,PROD-ACC-003,2026-08-04 16:41:32,10999.0,Card,SUCCESS,NONE,5.18,Desktop
TXN-000799,ORD-01039,CUST-0131,PROD-SHO-001,2026-06-08 14:45:21,3799.0,Card,FAILED,BANK_DECLINED,5.62,Desktop
TXN-000800,ORD-01040,CUST-0086,PROD-WAT-001,2026-07-31 11:08:40,3499.0,UPI,SUCCESS,NONE,2.77,Desktop
TXN-000801,ORD-01042,CUST-0169,PROD-LAP-004,2026-08-22 23:27:03,38990.0,Net Banking,SUCCESS,NONE,9.51,Mobile
TXN-000802,ORD-01043,CUST-0204,PROD-PHN-001,2026-07-13 01:25:45,24999.0,UPI,SUCCESS,NONE,3.01,Mobile
TXN-000803,ORD-01044,CUST-0256,PROD-AUD-002,2026-08-03 22:58:56,3899.0,Net Banking,FAILED,NETWORK_ERROR,6.17,Mobile
TXN-000804,ORD-01045,CUST-0183,PROD-SHO-002,2026-07-19 08:52:37,3695.0,Card,FAILED,BANK_DECLINED,6.76,Desktop
TXN-000805,ORD-01048,CUST-0128,PROD-PHN-002,2026-06-18 14:37:36,23999.0,Card,FAILED,BANK_DECLINED,4.55,Desktop
TXN-000806,ORD-01050,CUST-0212,PROD-LAP-002,2026-07-14 01:03:03,56990.0,UPI,SUCCESS,NONE,3.47,Mobile
TXN-000807,ORD-01053,CUST-0088,PROD-SHO-002,2026-08-20 09:14:56,3695.0,UPI,SUCCESS,NONE,2.64,Mobile
TXN-000808,ORD-01056,CUST-0279,PROD-SHO-004,2026-06-29 02:06:29,3999.0,UPI,SUCCESS,NONE,3.33,Mobile
TXN-000809,ORD-01057,CUST-0283,PROD-SHO-001,2026-08-13 03:29:11,3799.0,UPI,SUCCESS,NONE,1.48,Desktop
TXN-000810,ORD-01059,CUST-0115,PROD-AUD-010,2026-07-13 12:23:40,4699.0,Card,FAILED,INSUFFICIENT_FUNDS,4.48,Desktop
TXN-000811,ORD-01061,CUST-0082,PROD-LAP-001,2026-08-14 07:27:48,48990.0,UPI,SUCCESS,NONE,3.12,Mobile
TXN-000812,ORD-01062,CUST-0251,PROD-LAP-005,2026-07-24 23:56:41,94900.0,Net Banking,FAILED,BANK_DECLINED,5.25,Mobile
TXN-000813,ORD-01063,CUST-0254,PROD-ACC-003,2026-08-23 19:28:45,10999.0,UPI,SUCCESS,NONE,1.98,Desktop
TXN-000814,ORD-01065,CUST-0225,PROD-PHN-003,2026-06-24 18:54:33,17499.0,UPI,SUCCESS,NONE,3.15,Mobile
TXN-000815,ORD-01066,CUST-0179,PROD-LAP-005,2026-07-10 09:07:33,94900.0,UPI,SUCCESS,NONE,2.77,Mobile
TXN-000816,ORD-01067,CUST-0178,PROD-AUD-005,2026-06-30 23:09:59,22990.0,Wallet,SUCCESS,NONE,3.0,Mobile
TXN-000817,ORD-01068,CUST-0097,PROD-AUD-001,2026-06-06 01:06:23,4799.0,Net Banking,FAILED,TIMEOUT,11.54,Mobile
TXN-000818,ORD-01069,CUST-0028,PROD-ACC-001,2026-08-10 01:24:24,8995.0,Card,SUCCESS,NONE,4.42,Mobile
TXN-000819,ORD-01070,CUST-0249,PROD-SHO-001,2026-08-11 00:33:19,3799.0,Net Banking,FAILED,BANK_DECLINED,12.84,Mobile
TXN-000820,ORD-01071,CUST-0293,PROD-SHO-003,2026-06-04 18:19:45,3299.0,UPI,SUCCESS,NONE,2.04,Tablet
TXN-000821,ORD-01072,CUST-0030,PROD-AUD-001,2026-08-22 21:02:52,4799.0,UPI,SUCCESS,NONE,1.73,Desktop
TXN-000822,ORD-01073,CUST-0291,PROD-LAP-004,2026-07-04 19:05:35,38990.0,Card,FAILED,INVALID_REQUEST,2.67,Mobile
TXN-000823,ORD-01074,CUST-0005,PROD-PHN-003,2026-07-19 17:43:20,17499.0,Wallet,FAILED,INSUFFICIENT_FUNDS,2.18,Mobile
TXN-000824,ORD-01075,CUST-0159,PROD-AUD-009,2026-08-23 00:59:35,2299.0,UPI,SUCCESS,NONE,2.59,Mobile
TXN-000825,ORD-01076,CUST-0269,PROD-PHN-004,2026-07-27 04:17:53,71990.0,UPI,SUCCESS,NONE,1.37,Mobile
TXN-000826,ORD-01077,CUST-0185,PROD-SHO-002,2026-08-04 04:22:14,3695.0,Card,SUCCESS,NONE,3.5,Mobile
TXN-000827,ORD-01079,CUST-0216,PROD-PHN-001,2026-06-19 07:45:10,24999.0,Card,SUCCESS,NONE,5.75,Desktop
TXN-000828,ORD-01080,CUST-0022,PROD-LAP-005,2026-07-31 16:09:28,94900.0,Card,SUCCESS,NONE,4.89,Mobile
TXN-000829,ORD-01082,CUST-0076,PROD-LAP-004,2026-07-31 13:50:15,38990.0,Card,SUCCESS,NONE,4.57,Mobile
TXN-000830,ORD-01083,CUST-0060,PROD-LAP-005,2026-08-28 02:08:12,94900.0,Net Banking,SUCCESS,NONE,4.21,Mobile
TXN-000831,ORD-01084,CUST-0276,PROD-SHO-003,2026-07-28 05:28:09,3299.0,Card,SUCCESS,NONE,7.37,Desktop
TXN-000832,ORD-01085,CUST-0220,PROD-AUD-002,2026-08-11 02:03:24,3899.0,UPI,SUCCESS,NONE,3.18,Mobile
TXN-000833,ORD-01088,CUST-0061,PROD-AUD-002,2026-08-12 18:25:14,3899.0,Card,SUCCESS,NONE,6.64,Tablet
TXN-000834,ORD-01089,CUST-0057,PROD-AUD-002,2026-06-25 19:05:07,3899.0,UPI,SUCCESS,NONE,3.78,Desktop
TXN-000835,ORD-01090,CUST-0056,PROD-AUD-001,2026-07-21 23:29:42,4799.0,UPI,SUCCESS,NONE,1.91,Mobile
TXN-000836,ORD-01091,CUST-0156,PROD-LAP-002,2026-08-13 13:21:09,56990.0,UPI,SUCCESS,NONE,1.68,Mobile
TXN-000837,ORD-01093,CUST-0011,PROD-ACC-001,2026-07-17 18:51:06,8995.0,UPI,SUCCESS,NONE,2.71,Desktop
TXN-000838,ORD-01094,CUST-0059,PROD-AUD-006,2026-06-16 22:23:23,4999.0,Wallet,SUCCESS,NONE,1.59,Mobile
TXN-000839,ORD-01095,CUST-0007,PROD-LAP-004,2026-07-15 02:20:21,38990.0,UPI,SUCCESS,NONE,1.39,Mobile
TXN-000840,ORD-01096,CUST-0232,PROD-LAP-002,2026-06-26 19:13:12,56990.0,UPI,SUCCESS,NONE,3.41,Mobile
TXN-000841,ORD-01097,CUST-0119,PROD-SHO-003,2026-08-11 21:24:30,3299.0,UPI,SUCCESS,NONE,3.24,Mobile
TXN-000842,ORD-01098,CUST-0132,PROD-AUD-005,2026-07-12 07:42:36,22990.0,UPI,SUCCESS,NONE,1.34,Desktop
TXN-000843,ORD-01099,CUST-0120,PROD-SHO-001,2026-06-20 11:49:03,3799.0,Wallet,SUCCESS,NONE,1.37,Desktop
TXN-000844,ORD-01100,CUST-0075,PROD-AUD-005,2026-07-25 11:58:37,22990.0,UPI,SUCCESS,NONE,4.43,Mobile
TXN-000845,ORD-01101,CUST-0204,PROD-WAT-003,2026-08-24 01:14:03,27900.0,UPI,SUCCESS,NONE,4.18,Mobile
TXN-000846,ORD-01102,CUST-0040,PROD-SHO-004,2026-08-23 13:04:58,3999.0,UPI,SUCCESS,NONE,4.15,Mobile
TXN-000847,ORD-01103,CUST-0069,PROD-SHO-001,2026-07-21 16:45:11,3799.0,UPI,SUCCESS,NONE,3.37,Desktop
TXN-000848,ORD-01105,CUST-0222,PROD-AUD-009,2026-06-09 07:09:02,2299.0,UPI,SUCCESS,NONE,3.53,Mobile
TXN-000849,ORD-01106,CUST-0282,PROD-AUD-001,2026-08-29 21:54:33,4799.0,UPI,SUCCESS,NONE,3.54,Mobile
TXN-000850,ORD-01108,CUST-0008,PROD-AUD-010,2026-08-12 21:10:17,4699.0,UPI,SUCCESS,NONE,4.06,Mobile
TXN-000851,ORD-01109,CUST-0060,PROD-ACC-001,2026-06-20 08:09:20,8995.0,Net Banking,SUCCESS,NONE,10.76,Mobile
TXN-000852,ORD-01110,CUST-0273,PROD-LAP-001,2026-06-04 09:36:49,48990.0,Card,SUCCESS,NONE,2.88,Mobile
TXN-000853,ORD-01113,CUST-0033,PROD-LAP-006,2026-08-09 03:34:22,49990.0,UPI,SUCCESS,NONE,4.27,Mobile
TXN-000854,ORD-01115,CUST-0282,PROD-ACC-002,2026-06-11 20:53:27,7499.0,Card,SUCCESS,NONE,5.64,Mobile
TXN-000855,ORD-01117,CUST-0270,PROD-SHO-003,2026-06-08 06:10:15,3299.0,Wallet,SUCCESS,NONE,3.05,Mobile
TXN-000856,ORD-01118,CUST-0024,PROD-ACC-003,2026-08-20 09:13:21,10999.0,UPI,SUCCESS,NONE,3.32,Mobile
TXN-000857,ORD-01119,CUST-0218,PROD-AUD-003,2026-06-09 09:24:21,4999.0,UPI,SUCCESS,NONE,1.51,Mobile
TXN-000858,ORD-01120,CUST-0081,PROD-AUD-007,2026-06-27 07:25:38,1499.0,Net Banking,SUCCESS,NONE,12.69,Mobile
TXN-000859,ORD-01121,CUST-0281,PROD-SHO-003,2026-08-18 16:20:57,3299.0,Card,SUCCESS,NONE,3.27,Tablet
TXN-000860,ORD-01122,CUST-0248,PROD-SHO-002,2026-08-20 18:41:57,3695.0,Net Banking,SUCCESS,NONE,10.99,Mobile
TXN-000861,ORD-01124,CUST-0165,PROD-PHN-003,2026-07-09 16:14:11,17499.0,UPI,SUCCESS,NONE,2.77,Desktop
TXN-000862,ORD-01126,CUST-0275,PROD-LAP-003,2026-07-15 00:34:51,59990.0,Card,SUCCESS,NONE,4.63,Mobile
TXN-000863,ORD-01127,CUST-0282,PROD-AUD-010,2026-07-07 04:19:23,4699.0,Card,FAILED,BANK_DECLINED,6.07,Mobile
TXN-000864,ORD-01128,CUST-0112,PROD-LAP-006,2026-07-02 05:23:13,49990.0,UPI,FAILED,NETWORK_ERROR,2.19,Desktop
TXN-000865,ORD-01129,CUST-0139,PROD-PHN-001,2026-08-30 15:55:04,24999.0,UPI,SUCCESS,NONE,3.08,Mobile
TXN-000866,ORD-01131,CUST-0286,PROD-WAT-002,2026-06-14 10:48:04,4299.0,UPI,SUCCESS,NONE,3.58,Mobile
TXN-000867,ORD-01132,CUST-0056,PROD-WAT-003,2026-07-08 12:16:34,27900.0,UPI,SUCCESS,NONE,1.58,Mobile
TXN-000868,ORD-01133,CUST-0208,PROD-WAT-001,2026-06-21 10:23:12,3499.0,Net Banking,SUCCESS,NONE,8.25,Mobile
TXN-000869,ORD-01134,CUST-0204,PROD-SHO-004,2026-07-04 11:32:52,3999.0,UPI,SUCCESS,NONE,3.26,Mobile
TXN-000870,ORD-01135,CUST-0026,PROD-AUD-003,2026-09-01 03:21:21,4999.0,UPI,SUCCESS,NONE,3.67,Mobile
TXN-000871,ORD-01136,CUST-0145,PROD-WAT-003,2026-08-27 15:00:43,27900.0,UPI,SUCCESS,NONE,2.5,Mobile
TXN-000872,ORD-01137,CUST-0062,PROD-PHN-005,2026-08-06 16:07:37,22999.0,Card,SUCCESS,NONE,7.33,Desktop
TXN-000873,ORD-01138,CUST-0192,PROD-AUD-006,2026-07-21 06:08:44,4999.0,Net Banking,FAILED,NETWORK_ERROR,11.04,Mobile
TXN-000874,ORD-01139,CUST-0092,PROD-SHO-004,2026-07-12 08:24:36,3999.0,UPI,SUCCESS,NONE,1.83,Mobile
TXN-000875,ORD-01140,CUST-0075,PROD-AUD-007,2026-08-10 13:52:23,1499.0,Net Banking,SUCCESS,NONE,10.62,Mobile
TXN-000876,ORD-01141,CUST-0055,PROD-PHN-001,2026-07-16 07:27:38,24999.0,Net Banking,FAILED,TIMEOUT,4.88,Mobile
TXN-000877,ORD-01142,CUST-0116,PROD-AUD-005,2026-07-20 00:28:28,22990.0,UPI,SUCCESS,NONE,3.64,Desktop
TXN-000878,ORD-01143,CUST-0207,PROD-SHO-003,2026-07-21 02:14:27,3299.0,Net Banking,SUCCESS,NONE,6.05,Mobile
TXN-000879,ORD-01144,CUST-0282,PROD-AUD-005,2026-08-23 22:59:04,22990.0,UPI,SUCCESS,NONE,4.0,Mobile
TXN-000880,ORD-01145,CUST-0067,PROD-ACC-001,2026-07-14 08:37:06,8995.0,Card,SUCCESS,NONE,5.27,Mobile
TXN-000881,ORD-01146,CUST-0107,PROD-LAP-005,2026-07-21 07:56:57,94900.0,UPI,SUCCESS,NONE,4.29,Desktop
TXN-000882,ORD-01147,CUST-0050,PROD-LAP-002,2026-08-27 05:44:03,56990.0,Card,SUCCESS,NONE,4.61,Mobile
TXN-000883,ORD-01148,CUST-0148,PROD-SHO-002,2026-06-10 03:59:25,3695.0,Card,SUCCESS,NONE,3.08,Desktop
TXN-000884,ORD-01149,CUST-0178,PROD-LAP-001,2026-08-05 17:42:29,48990.0,Card,SUCCESS,NONE,3.94,Mobile
TXN-000885,ORD-01150,CUST-0263,PROD-SHO-002,2026-07-07 09:13:20,3695.0,UPI,FAILED,NETWORK_ERROR,3.46,Mobile
TXN-000886,ORD-01151,CUST-0122,PROD-LAP-004,2026-08-06 18:49:24,38990.0,Net Banking,SUCCESS,NONE,7.98,Desktop
TXN-000887,ORD-01152,CUST-0135,PROD-PHN-004,2026-08-08 08:27:13,71990.0,UPI,SUCCESS,NONE,4.4,Mobile
TXN-000888,ORD-01153,CUST-0093,PROD-AUD-005,2026-06-24 02:49:51,22990.0,Card,SUCCESS,NONE,3.15,Mobile
TXN-000889,ORD-01154,CUST-0196,PROD-LAP-006,2026-08-01 19:29:50,49990.0,Card,SUCCESS,NONE,4.97,Tablet
TXN-000890,ORD-01156,CUST-0092,PROD-AUD-006,2026-06-05 18:14:50,4999.0,UPI,SUCCESS,NONE,1.78,Mobile
TXN-000891,ORD-01158,CUST-0155,PROD-SHO-004,2026-06-10 04:21:05,3999.0,UPI,SUCCESS,NONE,3.05,Mobile
TXN-000892,ORD-01159,CUST-0275,PROD-SHO-004,2026-07-07 01:00:46,3999.0,Card,FAILED,BANK_DECLINED,5.29,Desktop
TXN-000893,ORD-01161,CUST-0276,PROD-PHN-002,2026-07-16 12:12:36,23999.0,Wallet,SUCCESS,NONE,3.73,Desktop
TXN-000894,ORD-01162,CUST-0064,PROD-WAT-003,2026-08-02 04:36:03,27900.0,Wallet,SUCCESS,NONE,1.12,Desktop
TXN-000895,ORD-01164,CUST-0263,PROD-AUD-004,2026-06-23 22:35:04,1999.0,UPI,SUCCESS,NONE,2.66,Mobile
TXN-000896,ORD-01165,CUST-0180,PROD-SHO-001,2026-08-14 02:58:10,3799.0,UPI,SUCCESS,NONE,3.9,Mobile
TXN-000897,ORD-01166,CUST-0090,PROD-AUD-001,2026-06-23 14:26:18,4799.0,UPI,SUCCESS,NONE,2.01,Desktop
TXN-000898,ORD-01167,CUST-0094,PROD-WAT-002,2026-07-07 03:20:00,4299.0,UPI,SUCCESS,NONE,3.56,Mobile
TXN-000899,ORD-01168,CUST-0203,PROD-SHO-002,2026-08-04 02:42:08,3695.0,UPI,SUCCESS,NONE,2.59,Desktop
TXN-000900,ORD-01169,CUST-0236,PROD-AUD-006,2026-08-20 20:15:23,4999.0,Net Banking,SUCCESS,NONE,13.71,Desktop
TXN-000901,ORD-01170,CUST-0296,PROD-SHO-003,2026-08-09 05:38:16,3299.0,UPI,SUCCESS,NONE,1.23,Mobile
TXN-000902,ORD-01172,CUST-0215,PROD-LAP-006,2026-07-04 13:32:52,49990.0,Card,SUCCESS,NONE,4.47,Mobile
TXN-000903,ORD-01173,CUST-0049,PROD-WAT-004,2026-09-01 13:37:29,7999.0,Net Banking,SUCCESS,NONE,10.44,Mobile
TXN-000904,ORD-01174,CUST-0037,PROD-LAP-006,2026-08-07 02:45:14,49990.0,Wallet,SUCCESS,NONE,3.48,Mobile
TXN-000905,ORD-01175,CUST-0223,PROD-WAT-002,2026-08-27 19:30:38,4299.0,Card,SUCCESS,NONE,2.54,Desktop
TXN-000906,ORD-01176,CUST-0089,PROD-LAP-003,2026-07-25 05:50:37,59990.0,UPI,SUCCESS,NONE,3.32,Mobile
TXN-000907,ORD-01177,CUST-0299,PROD-LAP-005,2026-08-03 14:51:48,94900.0,Card,SUCCESS,NONE,6.94,Desktop
TXN-000908,ORD-01178,CUST-0153,PROD-AUD-002,2026-07-13 06:33:59,3899.0,Net Banking,SUCCESS,NONE,9.48,Mobile
TXN-000909,ORD-01179,CUST-0252,PROD-ACC-001,2026-08-12 19:06:47,8995.0,UPI,SUCCESS,NONE,2.14,Tablet
TXN-000910,ORD-01180,CUST-0002,PROD-LAP-001,2026-07-27 13:45:15,48990.0,UPI,SUCCESS,NONE,1.28,Mobile
TXN-000911,ORD-01181,CUST-0162,PROD-WAT-002,2026-07-26 10:08:03,4299.0,UPI,FAILED,TIMEOUT,3.6,Desktop
TXN-000912,ORD-01183,CUST-0144,PROD-SHO-002,2026-07-10 05:06:13,3695.0,UPI,FAILED,BANK_DECLINED,3.7,Mobile
TXN-000913,ORD-01184,CUST-0083,PROD-SHO-004,2026-07-02 22:17:58,3999.0,UPI,SUCCESS,NONE,1.98,Mobile
TXN-000914,ORD-01185,CUST-0266,PROD-ACC-003,2026-07-30 11:12:42,10999.0,Net Banking,SUCCESS,NONE,9.44,Mobile
TXN-000915,ORD-01186,CUST-0215,PROD-ACC-003,2026-07-08 00:20:40,10999.0,Card,SUCCESS,NONE,5.36,Desktop
TXN-000916,ORD-01187,CUST-0154,PROD-AUD-006,2026-07-10 16:01:29,4999.0,UPI,SUCCESS,NONE,3.12,Mobile
TXN-000917,ORD-01188,CUST-0133,PROD-LAP-005,2026-07-09 01:48:51,94900.0,UPI,SUCCESS,NONE,2.56,Mobile
TXN-000918,ORD-01189,CUST-0059,PROD-LAP-004,2026-07-15 06:03:28,38990.0,UPI,SUCCESS,NONE,2.42,Mobile
TXN-000919,ORD-01190,CUST-0168,PROD-ACC-001,2026-07-31 02:41:50,8995.0,Card,SUCCESS,NONE,5.42,Desktop
TXN-000920,ORD-01191,CUST-0063,PROD-PHN-002,2026-07-16 17:27:38,23999.0,Wallet,SUCCESS,NONE,2.17,Desktop
TXN-000921,ORD-01193,CUST-0133,PROD-AUD-002,2026-08-12 01:06:03,3899.0,Wallet,SUCCESS,NONE,2.48,Mobile
TXN-000922,ORD-01194,CUST-0125,PROD-WAT-001,2026-07-18 05:14:03,3499.0,Card,FAILED,INVALID_REQUEST,4.35,Tablet
TXN-000923,ORD-01196,CUST-0182,PROD-LAP-001,2026-07-29 12:18:30,48990.0,UPI,SUCCESS,NONE,2.21,Mobile
TXN-000924,ORD-01197,CUST-0005,PROD-AUD-003,2026-07-02 13:01:33,4999.0,Card,SUCCESS,NONE,5.45,Mobile
TXN-000925,ORD-01198,CUST-0277,PROD-AUD-009,2026-08-29 19:45:37,2299.0,UPI,SUCCESS,NONE,3.64,Mobile
TXN-000926,ORD-01199,CUST-0160,PROD-PHN-003,2026-07-27 03:51:15,17499.0,Net Banking,SUCCESS,NONE,9.85,Mobile
TXN-000927,ORD-01200,CUST-0111,PROD-SHO-004,2026-08-30 09:49:17,3999.0,UPI,SUCCESS,NONE,3.95,Desktop
TXN-000928,ORD-01201,CUST-0200,PROD-LAP-002,2026-06-17 10:46:49,56990.0,UPI,SUCCESS,NONE,2.68,Mobile
TXN-000929,ORD-01203,CUST-0296,PROD-PHN-001,2026-08-03 15:49:14,24999.0,UPI,SUCCESS,NONE,2.5,Mobile
TXN-000930,ORD-01204,CUST-0056,PROD-AUD-004,2026-08-08 02:14:50,1999.0,Card,SUCCESS,NONE,6.83,Mobile
TXN-000931,ORD-01205,CUST-0098,PROD-SHO-004,2026-07-29 12:50:40,3999.0,Card,SUCCESS,NONE,5.73,Mobile
TXN-000932,ORD-01207,CUST-0069,PROD-LAP-003,2026-08-03 01:41:05,59990.0,Card,SUCCESS,NONE,5.11,Tablet
TXN-000933,ORD-01208,CUST-0293,PROD-LAP-002,2026-07-22 19:13:59,56990.0,UPI,SUCCESS,NONE,1.79,Tablet
TXN-000934,ORD-01210,CUST-0119,PROD-WAT-001,2026-08-23 13:19:08,3499.0,Net Banking,SUCCESS,NONE,12.23,Mobile
TXN-000935,ORD-01211,CUST-0169,PROD-PHN-001,2026-07-13 00:15:24,24999.0,UPI,SUCCESS,NONE,2.32,Tablet
TXN-000936,ORD-01212,CUST-0086,PROD-LAP-002,2026-06-06 08:03:24,56990.0,UPI,SUCCESS,NONE,1.58,Mobile
TXN-000937,ORD-01213,CUST-0075,PROD-WAT-004,2026-06-20 07:49:54,7999.0,UPI,FAILED,NETWORK_ERROR,1.71,Desktop
TXN-000938,ORD-01218,CUST-0271,PROD-ACC-003,2026-06-17 19:57:25,10999.0,UPI,SUCCESS,NONE,3.93,Mobile
TXN-000939,ORD-01220,CUST-0024,PROD-PHN-005,2026-07-31 23:07:17,22999.0,UPI,SUCCESS,NONE,2.47,Desktop
TXN-000940,ORD-01221,CUST-0097,PROD-PHN-003,2026-06-09 21:16:57,17499.0,Card,SUCCESS,NONE,2.64,Mobile
TXN-000941,ORD-01222,CUST-0254,PROD-AUD-005,2026-08-31 17:09:25,22990.0,UPI,SUCCESS,NONE,3.43,Tablet
TXN-000942,ORD-01223,CUST-0099,PROD-AUD-003,2026-07-27 20:33:43,4999.0,UPI,SUCCESS,NONE,2.67,Mobile
TXN-000943,ORD-01225,CUST-0212,PROD-WAT-001,2026-06-17 19:44:21,3499.0,Wallet,SUCCESS,NONE,2.51,Desktop
TXN-000944,ORD-01226,CUST-0181,PROD-LAP-002,2026-08-31 11:55:55,56990.0,UPI,SUCCESS,NONE,4.37,Desktop
